sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,c_charge_desc,decile_score
Male,Less than 25,Other,0,0,0,1,1.0,F,Grand Theft Firearm,0
Female,Greater than 45,Caucasian,0,0,0,1,11.0,F,Aggravated Assault W/Dead Weap,0
Female,25 - 45,Caucasian,0,0,0,5,1.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,3,4,15,1.0,F,Cruelty Toward Child,1
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,Felony Battery (Dom Strang),0
Male,Less than 25,African-American,0,0,0,0,1.0,F,Aggravated Battery,2
Male,25 - 45,African-American,0,2,0,17,0.0,F,Driving While License Revoked,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Aggravated Assault W/dead Weap,0
Male,25 - 45,African-American,0,1,0,3,1.0,F,Pos Cannabis W/Intent Sel/Del,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Possession Of Anabolic Steroid,0
Male,25 - 45,African-American,0,0,0,8,1.0,M,Possess Cannabis/20 Grams Or Less,2
Male,25 - 45,African-American,0,0,0,15,1.0,F,Battery on Law Enforc Officer,2
Female,25 - 45,Caucasian,0,0,0,0,3.0,F,Child Abuse,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Tampering With Physical Evidence,2
Male,25 - 45,African-American,0,0,1,5,1.0,M,Susp Drivers Lic 1st Offense,1
Male,25 - 45,African-American,0,0,0,2,1.0,M,Battery,2
Female,Less than 25,African-American,0,0,0,0,1.0,F,Uttering a Forged Instrument,0
Female,Greater than 45,Caucasian,0,0,0,0,3.0,M,DUI Property Damage/Injury,0
Male,25 - 45,Other,0,0,0,4,1.0,F,Throw Deadly Missile Into Veh,0
Female,25 - 45,African-American,0,0,0,2,40.0,F,Aggravated Battery,1
Male,25 - 45,African-American,0,0,0,3,0.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,5,1.0,F,arrest case no charge,1
Male,25 - 45,Hispanic,0,0,0,1,4.0,M,Driving Under The Influence,0
Female,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,8,28.0,F,Possession of Oxycodone,2
Male,25 - 45,African-American,0,0,0,4,1.0,M,Battery,0
Female,25 - 45,African-American,0,0,0,8,0.0,F,arrest case no charge,2
Female,25 - 45,African-American,0,0,0,12,61.0,M,Petit Theft,1
Male,25 - 45,African-American,0,0,0,8,1.0,F,"Poss3,4 Methylenedioxymethcath",2
Male,Less than 25,African-American,0,0,0,1,0.0,M,Unlaw LicTag/Sticker Attach,1
Male,25 - 45,Caucasian,0,0,0,8,313.0,M,Battery,1
Female,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,Less than 25,Caucasian,0,0,0,1,70.0,F,Burglary Conveyance Unoccup,1
Male,25 - 45,Caucasian,0,0,0,4,1.0,F,"Deliver 3,4 Methylenediox",1
Male,Greater than 45,Caucasian,0,0,0,2,0.0,M,Viol Injunct Domestic Violence,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,10,1.0,F,Driving While License Revoked,1
Female,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,1
Male,Greater than 45,African-American,0,0,0,3,142.0,M,arrest case no charge,1
Male,Greater than 45,Caucasian,0,0,0,1,35.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,Other,0,0,0,0,2.0,F,Pos Cannabis W/Intent Sel/Del,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Driving Under The Influence,0
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Unlaw LicTag/Sticker Attach,0
Male,25 - 45,African-American,0,0,0,13,1.0,F,arrest case no charge,2
Male,Less than 25,African-American,0,0,0,0,1.0,F,Exhibition Weapon School Prop,1
Male,25 - 45,African-American,0,0,0,2,1.0,F,Pos Cannabis W/Intent Sel/Del,0
Female,25 - 45,African-American,0,1,0,1,1.0,F,Uttering a Forged Instrument,0
Male,25 - 45,African-American,0,0,0,5,1.0,M,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,11,1.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,4,1.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,Aggrav Battery w/Deadly Weapon,0
Male,Less than 25,African-American,0,3,0,12,1.0,M,Battery,2
Male,Greater than 45,African-American,0,0,0,11,1.0,F,Possession of Cocaine,0
Female,25 - 45,Caucasian,0,0,0,3,0.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,11,1.0,F,Driving While License Revoked,0
Male,Greater than 45,Caucasian,0,0,0,0,5.0,F,Possession Of Heroin,0
Male,Less than 25,Caucasian,0,2,1,3,1.0,F,Poss Contr Subst W/o Prescript,2
Male,25 - 45,African-American,0,0,0,20,0.0,F,Driving While License Revoked,2
Male,Less than 25,African-American,2,0,0,3,415.0,F,Carrying Concealed Firearm,1
Male,25 - 45,Caucasian,0,0,0,6,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,0,2.0,M,Viol Injunct Domestic Violence,0
Male,25 - 45,African-American,0,0,0,8,1.0,M,Battery,0
Female,Less than 25,Caucasian,0,0,1,1,1.0,M,Viol Pretrial Release Dom Viol,2
Male,Less than 25,African-American,0,1,0,1,1.0,M,Burglary Unoccupied Dwelling,0
Male,Less than 25,African-American,1,0,1,1,230.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,2,25.0,F,Possession of Cocaine,1
Female,25 - 45,African-American,0,0,0,1,1.0,F,Aggrav Battery w/Deadly Weapon,1
Male,Greater than 45,African-American,0,0,0,3,1.0,M,Expired DL More Than 6 Months,1
Male,25 - 45,Hispanic,0,0,0,1,43.0,F,Purchase Of Cocaine,0
Male,Less than 25,African-American,0,0,0,5,1.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,4,1.0,F,Grand Theft in the 3rd Degree,1
Female,25 - 45,Hispanic,0,0,0,1,3.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,Other,0,0,1,3,1.0,F,arrest case no charge,0
Female,25 - 45,African-American,0,0,0,0,1.0,M,Battery,1
Female,Less than 25,Caucasian,0,0,0,2,31.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Disorderly Intoxication,2
Female,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,F,,0
Male,25 - 45,African-American,0,0,0,5,1.0,M,Possess Cannabis/20 Grams Or Less,2
Male,Greater than 45,Caucasian,0,0,0,4,2.0,M,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,4,0.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Battery,2
Male,Less than 25,Other,0,0,0,6,1.0,F,Poss Pyrrolidinovalerophenone,2
Female,25 - 45,African-American,0,0,0,6,1.0,F,Possession of Cocaine,1
Male,Greater than 45,Other,0,0,0,20,1.0,F,Felony Petit Theft,0
Male,25 - 45,African-American,0,0,0,0,,M,,0
Male,Less than 25,African-American,0,0,0,0,1.0,F,Unauth Poss ID Card or DL,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Aggravated Assault,0
Male,25 - 45,Caucasian,0,0,0,2,14.0,F,Possession of Oxycodone,0
Male,25 - 45,Other,0,0,0,1,1.0,M,Battery,0
Female,25 - 45,Caucasian,0,0,0,3,1.0,F,Possession of Cocaine,0
Male,Greater than 45,Caucasian,0,0,0,7,0.0,F,Possession of Cannabis,0
Male,Less than 25,Caucasian,0,0,0,0,1.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,6,1.0,M,Assault,0
Male,Less than 25,African-American,0,0,0,3,41.0,F,Uttering a Forged Instrument,1
Male,Less than 25,African-American,0,0,0,0,1.0,M,Resist/Obstruct W/O Violence,2
Male,25 - 45,African-American,0,0,0,0,0.0,F,Driving While License Revoked,1
Male,25 - 45,African-American,0,0,0,6,1.0,F,Possession of Cocaine,2
Female,Greater than 45,Caucasian,0,0,0,3,73.0,F,arrest case no charge,1
Male,25 - 45,Hispanic,0,0,0,4,1.0,F,False Imprisonment,0
Male,Less than 25,African-American,0,0,0,1,2.0,M,Battery,1
Male,Less than 25,Caucasian,0,0,0,0,0.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,3,1.0,M,Resist Officer w/Violence,1
Male,Greater than 45,African-American,0,0,0,0,1.0,M,Battery,0
Female,25 - 45,Other,0,0,0,0,1.0,F,Burglary Dwelling Assault/Batt,0
Male,Less than 25,African-American,0,0,1,0,1.0,F,Burglary Unoccupied Dwelling,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,African-American,0,1,1,18,1.0,F,Burglary Conveyance Unoccup,2
Male,Less than 25,Hispanic,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,1,10,1.0,F,arrest case no charge,2
Male,Greater than 45,African-American,0,0,0,13,1.0,F,Felony Petit Theft,1
Male,Greater than 45,African-American,0,0,0,2,1261.0,F,arrest case no charge,1
Female,25 - 45,African-American,0,0,0,0,1.0,F,Battery on Law Enforc Officer,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Driving Under The Influence,0
Female,Greater than 45,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,4,0.0,F,Fleeing Or Attmp Eluding A Leo,0
Female,Greater than 45,African-American,0,0,0,4,1.0,M,Battery,1
Female,25 - 45,African-American,0,1,0,7,0.0,F,Aggravated Assault W/dead Weap,1
Male,25 - 45,African-American,2,1,0,9,1.0,F,"Poss3,4 Methylenedioxymethcath",2
Male,25 - 45,Caucasian,0,0,0,2,50.0,F,Felony Batt(Great Bodily Harm),0
Male,Less than 25,Other,0,0,0,0,1.0,F,Deliver Cocaine,0
Male,25 - 45,African-American,0,0,0,10,1.0,F,Felony Battery (Dom Strang),2
Male,25 - 45,Hispanic,0,0,1,11,0.0,F,Tamper With Witness/Victim/CI,1
Male,Less than 25,African-American,0,0,0,1,1.0,F,Robbery Sudd Snatch No Weapon,1
Female,25 - 45,Hispanic,0,0,0,2,63.0,F,arrest case no charge,0
Female,25 - 45,African-American,0,0,0,1,1.0,F,Battery on Law Enforc Officer,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,F,Unauth Poss ID Card or DL,0
Male,25 - 45,Hispanic,0,0,0,1,0.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,African-American,0,0,0,0,1.0,F,Resist Officer w/Violence,1
Male,25 - 45,African-American,2,0,0,9,1.0,M,Assault,2
Male,Greater than 45,African-American,0,0,0,2,1.0,M,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,9,0.0,M,Battery,2
Male,Greater than 45,Caucasian,0,0,0,3,1.0,F,Possession of Cocaine,2
Male,Less than 25,African-American,0,0,3,0,0.0,F,Poss Contr Subst W/o Prescript,0
Male,Greater than 45,African-American,0,0,0,28,0.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,1,2,0,14,1.0,F,Possession of Cocaine,2
Male,25 - 45,African-American,0,1,0,23,1.0,F,Deliver Cocaine 1000FT Park,1
Male,25 - 45,African-American,0,0,0,0,1.0,M,Possess Cannabis/20 Grams Or Less,1
Male,25 - 45,Caucasian,0,0,0,4,2.0,F,"Deliver 3,4 Methylenediox",2
Male,25 - 45,Caucasian,0,0,0,1,1.0,F,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Lve/Scen/Acc/Veh/Prop/Damage,0
Male,Less than 25,African-American,0,0,1,3,1.0,F,Possession Burglary Tools,1
Female,Less than 25,Hispanic,0,0,0,1,2.0,M,Battery,0
Male,Less than 25,Other,0,0,1,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,25 - 45,African-American,0,0,0,2,588.0,M,Driving License Suspended,0
Male,Less than 25,African-American,0,0,0,1,1.0,M,Battery,1
Male,Greater than 45,Caucasian,0,0,0,4,27.0,M,Disorderly Intoxication,0
Female,25 - 45,Caucasian,0,0,0,7,7.0,F,arrest case no charge,1
Female,25 - 45,African-American,0,0,1,5,1.0,F,Aggrav Battery w/Deadly Weapon,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Failure To Return Hired Vehicle,0
Female,25 - 45,African-American,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,2,52.0,F,arrest case no charge,0
Male,Greater than 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,Less than 25,African-American,0,0,0,11,32.0,F,arrest case no charge,1
Female,Greater than 45,Caucasian,0,0,0,5,3.0,F,,0
Male,25 - 45,African-American,1,0,0,18,0.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Female,25 - 45,African-American,0,0,0,0,1.0,F,Robbery / No Weapon,0
Female,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,1,1.0,F,Possession of Cocaine,2
Female,Less than 25,Hispanic,0,0,0,0,2.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Tampering With Physical Evidence,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Viol Injunct Domestic Violence,1
Male,Greater than 45,African-American,0,0,0,4,1.0,M,Driving Under The Influence,0
Male,Less than 25,Hispanic,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,African-American,0,0,0,4,3.0,F,Burglary Unoccupied Dwelling,0
Female,25 - 45,Hispanic,0,0,0,1,6.0,M,DUI - Enhanced,0
Male,Greater than 45,African-American,0,0,0,0,0.0,M,Battery,0
Male,Less than 25,African-American,1,0,0,2,35.0,F,Felony Batt(Great Bodily Harm),2
Male,25 - 45,African-American,0,0,0,0,1.0,F,Uttering Forged Bills,0
Male,25 - 45,African-American,0,0,0,9,1.0,F,Possession of Cocaine,1
Male,25 - 45,Caucasian,0,0,0,2,1.0,M,DUI Property Damage/Injury,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,M,Battery,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,arrest case no charge,0
Male,Less than 25,Caucasian,0,0,3,1,32.0,F,Burglary Conveyance Unoccup,2
Male,Greater than 45,African-American,0,0,0,7,1.0,F,Agg Battery Grt/Bod/Harm,0
Male,25 - 45,Caucasian,0,0,0,1,1.0,M,Reckless Driving,0
Male,Greater than 45,Caucasian,0,0,0,1,1.0,F,Grand Theft in the 3rd Degree,0
Male,Greater than 45,African-American,0,0,0,1,3.0,F,Battery on Law Enforc Officer,0
Male,Greater than 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Grand Theft (Motor Vehicle),0
Female,Greater than 45,Caucasian,0,0,0,2,1.0,M,Viol Injunct Domestic Violence,0
Female,Greater than 45,African-American,0,0,0,9,0.0,M,Battery,1
Male,Less than 25,Asian,0,0,0,1,0.0,M,DUI Level 0.15 Or Minor In Veh,0
Female,Greater than 45,Caucasian,0,0,0,7,1.0,F,Tampering With Physical Evidence,1
Male,25 - 45,African-American,0,0,0,15,1.0,F,Driving While License Revoked,1
Male,25 - 45,African-American,0,0,0,2,1317.0,M,Possess Cannabis/20 Grams Or Less,1
Female,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Male,Less than 25,African-American,1,0,1,1,22.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,5,1.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,13,91.0,F,Burglary Structure Unoccup,1
Male,Less than 25,African-American,0,1,0,8,1.0,F,Burglary Unoccupied Dwelling,0
Male,25 - 45,Caucasian,0,0,0,3,5.0,M,Driving License Suspended,2
Male,25 - 45,Caucasian,0,2,1,13,39.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,1,2.0,F,Possession of Cocaine,1
Male,Greater than 45,African-American,0,0,0,10,0.0,F,Possession of Cocaine,0
Male,Greater than 45,Other,0,0,0,0,1.0,F,Possession Of Methamphetamine,0
Female,25 - 45,Caucasian,0,0,0,5,1.0,F,arrest case no charge,0
Male,Less than 25,Asian,0,1,0,2,1.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,African-American,1,0,2,8,1.0,F,Possession of Cocaine,1
Male,25 - 45,Hispanic,0,0,0,0,1.0,M,Battery,0
Female,Less than 25,African-American,0,0,0,1,1.0,F,Burglary Conveyance Unoccup,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Felony Battery (Dom Strang),0
Male,Greater than 45,Hispanic,0,0,0,2,53.0,M,Criminal Mischief>$200<$1000,0
Female,Less than 25,African-American,0,0,0,1,97.0,F,Burglary Unoccupied Dwelling,1
Female,25 - 45,Caucasian,0,0,0,0,0.0,M,Battery,2
Male,Less than 25,Hispanic,0,0,0,2,1.0,F,Burglary Conveyance Armed,1
Male,25 - 45,African-American,0,0,0,3,1.0,F,Driving While License Revoked,1
Male,Greater than 45,African-American,0,0,0,14,1.0,M,Battery,1
Female,25 - 45,African-American,0,0,1,3,1.0,F,Grand Theft in the 3rd Degree,1
Male,25 - 45,African-American,2,3,0,16,88.0,M,Battery,2
Male,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,Hispanic,0,0,0,0,0.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,4,1.0,F,Possession Of Heroin,2
Male,25 - 45,African-American,0,0,0,1,1324.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,4,1.0,M,Exposes Culpable Negligence,1
Female,25 - 45,African-American,0,0,0,2,1.0,F,Resist Officer w/Violence,0
Male,25 - 45,Other,0,0,0,0,3.0,M,Battery,0
Male,Greater than 45,African-American,0,0,0,31,23.0,F,Possession of Cocaine,1
Male,25 - 45,African-American,0,0,0,0,1.0,F,Burglary Conveyance Assault/Bat,0
Female,25 - 45,African-American,0,0,0,5,1.0,F,Poss Anti-Shoplifting Device,2
Male,25 - 45,African-American,0,0,0,5,1105.0,M,arrest case no charge,1
Male,25 - 45,African-American,0,0,0,2,1.0,F,Possession of Cannabis,0
Male,Less than 25,African-American,0,0,1,1,1.0,F,Grand Theft (Motor Vehicle),1
Male,Greater than 45,Caucasian,0,0,0,2,1.0,F,arrest case no charge,0
Male,Greater than 45,African-American,0,0,0,4,1.0,F,Possession of Cocaine,2
Female,25 - 45,Caucasian,0,0,0,4,11.0,F,Battery Emergency Care Provide,2
Female,25 - 45,Caucasian,0,0,0,0,2.0,M,Driving Under The Influence,0
Female,25 - 45,African-American,0,0,0,6,1.0,M,Unlaw LicTag/Sticker Attach,1
Female,Less than 25,African-American,0,0,0,0,3.0,F,Corrupt Public Servant,0
Male,25 - 45,Asian,0,0,0,2,1.0,F,arrest case no charge,0
Male,Greater than 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,Greater than 45,Hispanic,0,0,0,3,1.0,M,Driving License Suspended,1
Male,Greater than 45,Caucasian,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,0
Female,25 - 45,Other,0,0,0,1,1.0,M,Battery,0
Male,25 - 45,Hispanic,1,0,0,20,180.0,F,arrest case no charge,2
Female,Less than 25,Caucasian,0,0,0,1,3.0,F,Burglary Structure Occupied,0
Male,25 - 45,African-American,0,0,0,3,1.0,F,Resist Officer w/Violence,0
Male,25 - 45,Caucasian,0,0,0,11,1.0,F,arrest case no charge,1
Female,Greater than 45,Hispanic,0,0,0,1,1.0,F,Battery on a Person Over 65,0
Female,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,1
Female,25 - 45,African-American,0,0,0,4,1.0,F,Felony Battery,2
Male,Greater than 45,African-American,0,0,0,4,1.0,F,Poss of Cocaine W/I/D/S 1000FT Park,1
Male,Greater than 45,Caucasian,0,0,0,8,1.0,M,Criminal Mischief,0
Male,25 - 45,African-American,0,0,0,3,0.0,F,Carrying Concealed Firearm,0
Female,25 - 45,African-American,0,0,0,9,1.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,African-American,0,0,0,18,104.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,4,0,0,5,1.0,M,Resist/Obstruct W/O Violence,2
Male,25 - 45,Caucasian,0,0,0,7,4.0,M,Trespass Struct/Conveyance,1
Male,Less than 25,African-American,0,0,1,0,0.0,F,Felony Battery (Dom Strang),0
Male,Less than 25,African-American,0,0,1,1,1.0,F,Burglary Unoccupied Dwelling,2
Female,25 - 45,Caucasian,0,0,0,3,0.0,F,Driving While License Revoked,1
Male,25 - 45,Caucasian,0,0,2,14,0.0,F,Grand Theft (Motor Vehicle),2
Male,25 - 45,Hispanic,0,0,0,1,1.0,M,Driving License Suspended,1
Male,25 - 45,Caucasian,0,0,0,5,60.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,0,0.0,F,Poss F/Arm Delinq,1
Male,Greater than 45,African-American,0,0,0,13,40.0,F,arrest case no charge,1
Male,25 - 45,African-American,0,0,1,11,1.0,F,arrest case no charge,1
Male,25 - 45,Caucasian,0,0,0,2,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,1,12,1.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,4,1.0,F,Pos Cannabis W/Intent Sel/Del,1
Male,25 - 45,African-American,0,0,0,2,373.0,M,Unlaw LicTag/Sticker Attach,0
Male,Greater than 45,Caucasian,0,0,0,4,26.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,0,1.0,M,DUI - Enhanced,0
Male,25 - 45,Caucasian,0,0,0,3,1.0,M,Susp Drivers Lic 1st Offense,0
Male,Less than 25,African-American,0,0,0,1,1.0,F,Robbery Sudd Snatch No Weapon,1
Male,Greater than 45,African-American,0,0,0,5,2186.0,M,Alcoholic Beverage Violation-FL,1
Male,25 - 45,African-American,0,2,0,7,2.0,F,Attempted Deliv Control Subst,1
Male,25 - 45,Hispanic,0,0,0,1,1.0,F,Robbery Sudd Snatch No Weapon,0
Male,25 - 45,African-American,0,0,0,4,1.0,F,Fleeing Or Attmp Eluding A Leo,0
Male,25 - 45,Caucasian,0,0,0,0,0.0,M,Driving Under The Influence,0
Male,25 - 45,Hispanic,1,0,0,7,1.0,M,Susp Drivers Lic 1st Offense,2
Male,Less than 25,African-American,0,0,0,0,1.0,F,Burglary Conveyance Unoccup,1
Female,Greater than 45,Caucasian,0,0,0,1,2.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,2,1.0,M,Battery,2
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,Less than 25,African-American,0,0,0,0,1.0,M,Battery,1
Male,Less than 25,African-American,0,0,0,0,1.0,F,Grand Theft in the 3rd Degree,2
Male,25 - 45,African-American,0,0,2,1,1.0,M,DUI Property Damage/Injury,1
Male,Greater than 45,African-American,0,0,0,4,1178.0,M,Alcoholic Beverage Violation-FL,2
Male,Greater than 45,Caucasian,0,0,0,7,62.0,F,Tamper With Witness,0
Male,Less than 25,African-American,1,0,0,1,59.0,F,Grand Theft in the 3rd Degree,2
Male,Greater than 45,Caucasian,0,0,0,0,7.0,M,Petit Theft $100- $300,0
Male,Less than 25,Hispanic,0,0,1,0,1.0,M,Battery,0
Male,25 - 45,Caucasian,0,0,0,1,50.0,F,Unauth Poss ID Card or DL,0
Female,Less than 25,Caucasian,0,0,0,1,1.0,F,"Poss3,4 Methylenedioxymethcath",1
Female,Greater than 45,Caucasian,0,0,0,3,1.0,F,Grand Theft in the 3rd Degree,0
Female,Greater than 45,Caucasian,0,0,0,1,1.0,M,DUI Level 0.15 Or Minor In Veh,0
Male,Greater than 45,African-American,0,0,0,7,1.0,M,Driving Under The Influence,1
Female,Greater than 45,Caucasian,0,0,0,2,1.0,F,Grand Theft (Motor Vehicle),1
Female,Less than 25,African-American,0,0,0,0,0.0,F,Possession of XLR11,1
Female,25 - 45,Caucasian,0,0,0,4,10.0,M,Battery,1
Male,25 - 45,Caucasian,0,0,0,5,0.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,9,1.0,F,Driving While License Revoked,0
Male,Greater than 45,Caucasian,0,0,0,14,29.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,3,1.0,M,Disorderly Conduct,0
Male,Less than 25,African-American,0,0,0,2,0.0,M,arrest case no charge,0
Male,Greater than 45,Caucasian,0,0,0,2,244.0,F,arrest case no charge,0
Male,25 - 45,Caucasian,0,0,0,0,1.0,F,Pos Cannabis W/Intent Sel/Del,0
Male,25 - 45,African-American,0,0,0,1,14.0,F,Felony Batt(Great Bodily Harm),0
Female,25 - 45,Caucasian,0,0,0,2,0.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,8,0.0,M,Battery,1
Male,25 - 45,African-American,0,0,0,0,1.0,M,Battery,0
Male,25 - 45,African-American,0,0,0,1,1.0,F,arrest case no charge,0
Male,25 - 45,African-American,0,0,0,4,1.0,F,Felony Driving While Lic Suspd,1
Male,Less than 25,Caucasian,0,0,0,0,1.0,F,Possession Of Methamphetamine,2
Female,Less than 25,African-American,0,0,0,0,1.0,M,Battery,1
Male,25 - 45,African-American,0,1,0,19,1.0,F,Possession of Cocaine,2
Male,25 - 45,Hispanic,0,0,0,0,0.0,F,Felony Battery (Dom Strang),0
Male,25 - 45,Hispanic,0,0,0,0,1.0,F,Uttering a Forged Instrument,0
Male,25 - 45,African-American,0,0,0,2,1.0,M,Battery,0
Male,Less than 25,Caucasian,0,2,1,5,142.0,M,arrest case no charge,2
Male,Less than 25,Caucasian,0,0,0,0,1.0,M,Grand Theft (Motor Vehicle),1
